ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
19867,HT290812,5/12/11,039XX S LAKE PARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,2122,2,4,36,01A,1183292,1879180,2011,8/17/15 15:03,41.82366585,-87.60307202,"(41.823665846, -87.603072021)"
19865,HT292896,5/12/11,064XX S HOYNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,TRUE,FALSE,726,7,15,67,01A,1163471,1861886,2011,8/17/15 15:03,41.77664827,-87.67627302,"(41.776648266, -87.676273015)"
19864,HT292700,5/12/11,105XX S HOXIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,434,4,10,51,01A,1195199,1835637,2011,8/17/15 15:03,41.70389473,-87.560825,"(41.703894733, -87.560824999)"
19863,HT291491,5/11/11,023XX S AVERS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1013,10,22,30,01A,1151076,1888170,2011,8/17/15 15:03,41.84902617,-87.72102643,"(41.849026169, -87.721026433)"
19861,HT289863,5/11/11,058XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,233,2,20,40,01A,1177712,1866352,2011,8/17/15 15:03,41.78859298,-87.62393128,"(41.788592977, -87.62393128)"
19860,HT283484,5/6/11,068XX S JUSTINE ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,725,7,17,67,01A,1167183,1859366,2011,8/17/15 15:03,41.76965443,-87.662737,"(41.769654427, -87.662736999)"
19859,HT282064,5/6/11,002XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,FALSE,FALSE,123,1,42,32,01A,1176848,1899284,2011,8/17/15 15:03,41.8789805,-87.62610509,"(41.8789805, -87.626105087)"
19858,HT280063,5/4/11,003XX E 134TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,533,5,9,54,01A,1180473,1816536,2011,8/17/15 15:03,41.65182863,-87.61533115,"(41.65182863, -87.615331145)"
19948,HT276691,5/2/11,011XX N DEARBORN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,TRUE,1824,18,42,8,01A,1175734,1907790,2011,8/17/15 15:03,41.90234654,-87.62993942,"(41.902346538, -87.629939417)"
19857,HT274248,5/1/11,003XX S LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1533,15,24,25,01A,1143312,1898130,2011,8/17/15 15:03,41.87650609,-87.74927275,"(41.876506094, -87.749272749)"
19856,HT273641,4/30/11,000XX E 101ST ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,511,5,9,49,01A,1178679,1838026,2011,8/17/15 15:03,41.71084121,-87.62124523,"(41.710841206, -87.621245234)"
19855,HT272658,4/30/11,050XX S DREXEL BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2124,2,4,39,01A,1183167,1871770,2011,8/17/15 15:03,41.80333517,-87.60376139,"(41.803335167, -87.603761388)"
19854,HT272595,4/30/11,013XX S BLUE ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1232,12,2,28,01A,1169084,1894259,2011,8/17/15 15:03,41.86536354,-87.65475873,"(41.865363538, -87.654758725)"
19853,HT269154,4/27/11,036XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1133,11,24,27,01A,1152308,1897119,2011,8/17/15 15:03,41.87355906,-87.71626878,"(41.873559064, -87.716268776)"
19852,HT268838,4/27/11,039XX W THOMAS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1112,11,27,23,01A,1149706,1907047,2011,8/17/15 15:03,41.9008535,-87.72556394,"(41.900853499, -87.725563942)"
19850,HT267595,4/26/11,008XX E 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,631,6,8,44,01A,1183457,1850811,2011,8/17/15 15:03,41.74581496,-87.60335029,"(41.745814961, -87.60335029)"
19849,HT266072,4/25/11,006XX S CENTRAL PARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,FALSE,FALSE,1133,11,24,27,01A,1152477,1897024,2011,8/17/15 15:03,41.87329504,-87.7156508,"(41.873295038, -87.715650798)"
19848,HT264128,4/24/11,079XX S GREENWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,624,6,8,44,01A,1184931,1852528,2011,8/17/15 15:03,41.75049214,-87.59789555,"(41.750492144, -87.597895552)"
19847,HT263058,4/23/11,005XX W SUPERIOR ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,1831,18,42,8,01A,1172505,1905267,2011,8/17/15 15:03,41.89549532,-87.64187462,"(41.895495322, -87.641874619)"
19846,HT257175,4/19/11,070XX S ADA ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,734,7,17,67,01A,1168544,1858090,2011,8/17/15 15:03,41.76612369,-87.65778491,"(41.766123691, -87.65778491)"
19845,HT256273,4/19/11,080XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,FALSE,FALSE,631,6,6,44,01A,1182955,1851770,2011,8/17/15 15:03,41.74845823,-87.60515996,"(41.748458232, -87.605159961)"
19844,HT254729,4/18/11,047XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,915,9,20,61,01A,1163822,1873266,2011,8/17/15 15:03,41.80786906,-87.67466663,"(41.807869057, -87.674666629)"
19843,HT253985,4/17/11,000XX W 108TH PL,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,513,5,34,49,01A,1177919,1833023,2011,8/17/15 15:03,41.69712949,-87.62417937,"(41.697129489, -87.624179371)"
19841,HT251914,4/15/11,026XX W 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,912,9,12,58,01A,1159575,1873407,2011,8/17/15 15:03,41.80834424,-87.69023972,"(41.80834424, -87.690239717)"
19840,HT250705,4/15/11,079XX S MANISTEE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,422,4,7,46,01A,1195889,1852823,2011,8/17/15 15:03,41.7510376,-87.55773136,"(41.751037603, -87.557731362)"
19839,HT249814,4/14/11,076XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,421,4,7,43,01A,1194519,1854804,2011,8/17/15 15:03,41.7565074,-87.56268659,"(41.756507401, -87.562686593)"
19838,HT249886,4/14/11,027XX S KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1031,10,22,30,01A,1148169,1885344,2011,8/17/15 15:03,41.84132764,-87.73176817,"(41.841327638, -87.731768167)"
19837,HT249709,4/14/11,076XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,FALSE,FALSE,623,6,6,69,01A,1177594,1854568,2011,8/17/15 15:03,41.75625909,-87.62471994,"(41.756259091, -87.624719943)"
19836,HT248769,4/13/11,026XX S RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1031,10,22,30,01A,1151798,1886133,2011,8/17/15 15:03,41.84342223,-87.71843013,"(41.843422232, -87.718430128)"
19835,HT246404,4/12/11,027XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,70,01A,1159123,1852139,2011,8/17/15 15:03,41.7499911,-87.6924789,"(41.749991096, -87.692478898)"
19834,HT245722,4/11/11,025XX W 16TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1023,10,28,29,01A,1159682,1891983,2011,8/17/15 15:03,41.85931671,-87.68933647,"(41.859316712, -87.689336473)"
19833,HT244208,4/11/11,030XX S ST LOUIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1032,10,22,30,01A,1153517,1884183,2011,8/17/15 15:03,41.83803725,-87.71217349,"(41.838037246, -87.712173487)"
19832,HT243538,4/10/11,074XX S VINCENNES AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,731,7,17,69,01A,1175900,1855606,2011,8/17/15 15:03,41.75914561,-87.63089701,"(41.759145606, -87.630897008)"
19831,HT242646,4/10/11,024XX W 45TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,914,9,12,58,01A,1160817,1874437,2011,8/17/15 15:03,41.81114509,-87.68565586,"(41.811145094, -87.68565586)"
19830,HT242557,4/10/11,004XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,621,6,17,44,01A,1174865,1852547,2011,8/17/15 15:03,41.75077447,-87.63478125,"(41.750774468, -87.634781251)"
19829,HT242239,4/9/11,055XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,234,2,3,40,01A,1179866,1868466,2011,8/17/15 15:03,41.79434495,-87.61596874,"(41.794344947, -87.615968735)"
19828,HT240518,4/8/11,008XX E 46TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2123,2,4,39,01A,1182529,1874689,2011,8/17/15 15:03,41.81135997,-87.60601062,"(41.811359971, -87.606010616)"
19827,HT239403,4/8/11,011XX N KEYSTONE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1111,11,27,23,01A,1149179,1907240,2011,8/17/15 15:03,41.90139334,-87.72749466,"(41.90139334, -87.72749466)"
19826,HT238913,4/7/11,079XX S LOOMIS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,612,6,21,71,01A,1168370,1852331,2011,8/17/15 15:03,41.75032397,-87.65858825,"(41.750323974, -87.658588247)"
19825,HT230621,4/2/11,034XX W AUGUSTA BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1121,11,27,23,01A,1153045,1906444,2011,8/17/15 15:03,41.89913324,-87.71331549,"(41.899133243, -87.71331549)"
19823,HT223608,3/29/11,009XX W FULLERTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" PLATFORM",TRUE,FALSE,1933,19,43,7,01A,1169577,1916141,2011,8/17/15 15:03,41.92539845,-87.6523113,"(41.925398449, -87.652311296)"
19821,HT223848,3/28/11,019XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2535,25,30,20,01A,1149403,1912661,2011,8/17/15 15:03,41.91626475,-87.72653102,"(41.916264751, -87.726531015)"
19820,HT222009,3/27/11,053XX W FERDINAND ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1523,15,28,25,01A,1140653,1902633,2011,8/17/15 15:03,41.88891213,-87.7589252,"(41.888912132, -87.758925203)"
19819,HT221364,3/26/11,075XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,623,6,6,69,01A,1179779,1855179,2011,8/17/15 15:03,41.75788608,-87.61669378,"(41.757886076, -87.61669378)"
20161,C398333,3/26/11,009XX S CLAREMONT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1224,12,25,28,01A,1160862,1895809,2011,8/17/15 15:03,41.86979126,-87.68489898,"(41.869791259, -87.684898977)"
19816,HT216724,3/23/11,010XX E 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,624,6,8,69,01A,1184721,1855499,2011,8/17/15 15:03,41.75864979,-87.5985721,"(41.758649788, -87.598572099)"
19815,HT213845,3/21/11,015XX E 65TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,321,3,5,42,01A,1187438,1862192,2011,8/17/15 15:03,41.77695185,-87.58840218,"(41.776951853, -87.588402181)"
19813,HT209962,3/19/11,057XX S WINCHESTER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,715,7,15,67,01A,1164335,1866663,2011,8/17/15 15:03,41.78973881,-87.67297113,"(41.789738814, -87.672971126)"
19812,HT209905,3/19/11,034XX W FULTON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1123,11,28,27,01A,1153498,1901787,2011,8/17/15 15:03,41.88634498,-87.71177554,"(41.886344983, -87.711775535)"
19810,HT208024,3/17/11,117XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,524,5,34,53,01A,1174065,1826887,2011,8/17/15 15:03,41.68037756,-87.6384717,"(41.680377564, -87.638471698)"
19809,HT202574,3/14/11,006XX E 115TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,531,5,9,50,01A,1182383,1828813,2011,8/17/15 15:03,41.68547466,-87.60796468,"(41.685474655, -87.607964681)"
19808,HT201703,3/14/11,025XX W BALMORAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2011,20,40,4,01A,1158635,1935778,2011,8/17/15 15:03,41.97951496,-87.69197743,"(41.979514963, -87.691977431)"
19806,HT200791,3/13/11,038XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1122,11,28,26,01A,1150759,1899737,2011,8/17/15 15:03,41.88077356,-87.7218875,"(41.880773563, -87.721887504)"
19805,HT200722,3/13/11,057XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,FALSE,FALSE,824,8,16,63,01A,1159355,1866492,2011,8/17/15 15:03,41.78937308,-87.69123609,"(41.789373081, -87.691236085)"
19804,HT199388,3/12/11,048XX W CORTEZ ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1531,15,37,25,01A,1143826,1906543,2011,8/17/15 15:03,41.89958275,-87.74717448,"(41.899582746, -87.747174479)"
20159,X443833,3/7/11,043XX S FEDERAL ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,221,2,3,38,01A,1176514,1876251,2011,8/17/15 15:03,41.81578381,-87.62802605,"(41.815783814, -87.628026048)"
19803,HT190514,3/5/11,059XX W THOMAS ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,1511,15,29,25,01A,1136386,1906714,2011,8/17/15 15:03,41.90018823,-87.77449791,"(41.900188231, -87.77449791)"
19802,HT181604,3/5/11,044XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,1113,11,28,26,01A,1146841,1898318,2011,8/17/15 15:03,41.87695536,-87.73631047,"(41.876955358, -87.736310466)"
19801,HT189211,3/5/11,016XX W LUNT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2431,24,49,1,01A,1164246,1946578,2011,8/17/15 15:03,42.00903332,-87.67103533,"(42.009033323, -87.671035334)"
19800,HT188442,3/4/11,025XX E 116TH ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,FALSE,FALSE,434,4,10,51,01A,1194721,1828610,2011,8/17/15 15:03,41.68462365,-87.5628055,"(41.684623652, -87.562805495)"
19799,HT187740,3/4/11,065XX S RHODES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,321,3,20,42,01A,1181023,1861869,2011,8/17/15 15:03,41.77621559,-87.61192907,"(41.776215591, -87.611929065)"
19798,HT184401,3/1/11,109XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,TRUE,FALSE,513,5,34,49,01A,1176892,1832227,2011,8/17/15 15:03,41.69496829,-87.62796351,"(41.694968292, -87.62796351)"
19797,HT183702,3/1/11,083XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,614,6,18,71,01A,1166129,1849460,2011,8/17/15 15:03,41.74249347,-87.66688179,"(41.74249347, -87.666881792)"
19796,HT183026,2/28/11,012XX W 74TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,734,7,17,67,01A,1169094,1855704,2011,8/17/15 15:03,41.75956433,-87.65583785,"(41.759564326, -87.655837845)"
19790,HT180292,2/26/11,042XX W CRYSTAL ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,2534,25,37,23,01A,1147841,1907991,2011,8/17/15 15:03,41.90347999,-87.73238999,"(41.903479986, -87.73238999)"
19789,HT180194,2/26/11,044XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,912,9,12,58,01A,1159112,1875020,2011,8/17/15 15:03,41.81278001,-87.69189375,"(41.812780011, -87.691893746)"
19791,HT180003,2/26/11,058XX N WINTHROP AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,2022,20,48,77,01A,1167807,1938987,2011,8/17/15 15:03,41.98812714,-87.65815368,"(41.988127139, -87.658153681)"
19792,HT180003,2/26/11,058XX N WINTHROP AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,2022,20,48,77,01A,1167807,1938987,2011,8/17/15 15:03,41.98812714,-87.65815368,"(41.988127139, -87.658153681)"
19788,HT177412,2/24/11,061XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,313,3,20,42,01A,1182619,1864513,2011,8/17/15 15:03,41.78343408,-87.60599632,"(41.783434083, -87.605996318)"
19787,HT175664,2/23/11,008XX E 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,TRUE,FALSE,313,3,20,42,01A,1183247,1863427,2011,8/17/15 15:03,41.7804394,-87.60372767,"(41.780439401, -87.603727666)"
19786,HT173259,2/22/11,025XX S SACRAMENTO AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,1033,10,12,30,01A,1156761,1887160,2011,8/17/15 15:03,41.84614149,-87.70018913,"(41.846141487, -87.70018913)"
19785,HT165579,2/16/11,037XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,922,9,11,59,01A,1164964,1879931,2011,8/17/15 15:03,41.82613447,-87.67028944,"(41.82613447, -87.670289437)"
19784,HT161224,2/14/11,006XX S SACRAMENTO BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1135,11,2,27,01A,1156465,1897131,2011,8/17/15 15:03,41.87350897,-87.70100593,"(41.873508972, -87.701005933)"
19783,HT158215,2/12/11,068XX S ELIZABETH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,724,7,17,67,01A,1169172,1859326,2011,8/17/15 15:03,41.76950187,-87.65544736,"(41.769501874, -87.655447361)"
19782,HT157733,2/11/11,005XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,624,6,6,44,01A,1181120,1852743,2011,8/17/15 15:03,41.75117067,-87.61185408,"(41.751170669, -87.61185408)"
19781,HT156871,2/11/11,088XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,2221,22,21,71,01A,1166222,1846086,2011,8/17/15 15:03,41.73323274,-87.66663681,"(41.733232739, -87.666636806)"
19780,HT152977,2/9/11,006XX W 59TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,711,7,3,68,01A,1173094,1865768,2011,8/17/15 15:03,41.78709373,-87.64088097,"(41.787093731, -87.640880974)"
19779,HT151711,2/7/11,039XX N ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,1923,19,47,6,01A,1164953,1926216,2011,8/17/15 15:03,41.9531443,-87.66901513,"(41.953144297, -87.669015127)"
19778,HT149354,2/5/11,023XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,1211,12,2,28,01A,1160842,1898642,2011,8/17/15 15:03,41.87756569,-87.68489383,"(41.877565688, -87.684893829)"
19776,HT149027,2/5/11,004XX W 103RD ST,110,HOMICIDE,FIRST DEGREE MURDER,BASEMENT,FALSE,FALSE,2232,22,34,49,01A,1175100,1836607,2011,8/17/15 15:03,41.70702774,-87.6343944,"(41.70702774, -87.634394404)"
19773,HT147866,2/5/11,033XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1134,11,28,27,01A,1154022,1897824,2011,8/17/15 15:03,41.87545967,-87.70995698,"(41.875459673, -87.70995698)"
19774,HT148203,2/5/11,026XX E 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,421,4,7,43,01A,1195337,1855842,2011,8/17/15 15:03,41.7593356,-87.55965463,"(41.759335603, -87.559654632)"
19775,HT148238,2/5/11,002XX N KEYSTONE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,1114,11,28,26,01A,1149364,1900767,2011,8/17/15 15:03,41.88362716,-87.72698315,"(41.883627156, -87.726983152)"
19772,HT148128,2/4/11,082XX S LANGLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,631,6,6,44,01A,1182328,1850573,2011,8/17/15 15:03,41.74518807,-87.60749448,"(41.745188071, -87.607494484)"
19771,HT143584,2/3/11,006XX N MONTICELLO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1122,11,27,23,01A,1151937,1904059,2011,8/17/15 15:03,41.89261047,-87.71744805,"(41.892610468, -87.717448051)"
19770,HT144517,2/1/11,032XX W HIRSCH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,1422,14,26,23,01A,1154469,1909126,2011,8/17/15 15:03,41.90646454,-87.70801335,"(41.906464536, -87.708013345)"
19769,HT144517,2/1/11,032XX W HIRSCH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,1422,14,26,23,01A,1154469,1909126,2011,8/17/15 15:03,41.90646454,-87.70801335,"(41.906464536, -87.708013345)"
19768,HT142432,1/31/11,071XX S JEFFERY BLVD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,333,3,5,43,01A,1190784,1857880,2011,8/17/15 15:03,41.7650392,-87.57627519,"(41.765039197, -87.57627519)"
19766,HT142223,1/30/11,008XX E 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,631,6,8,44,01A,1183095,1850803,2011,8/17/15 15:03,41.74580143,-87.60467696,"(41.745801428, -87.604676964)"
19765,HT141140,1/29/11,059XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,713,7,15,67,01A,1167354,1865247,2011,8/17/15 15:03,41.78578897,-87.66194188,"(41.785788972, -87.661941883)"
19764,HT140583,1/29/11,050XX S JUSTINE ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,931,9,16,61,01A,1166857,1871304,2011,8/17/15 15:03,41.80242074,-87.66359111,"(41.802420738, -87.663591109)"
19767,HT139228,1/28/11,034XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1121,11,27,23,01A,1153483,1905125,2011,8/17/15 15:03,41.89550508,-87.71174182,"(41.895505083, -87.71174182)"
19763,HT139016,1/28/11,004XX E 44TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,222,2,3,38,01A,1179934,1875937,2011,8/17/15 15:03,41.81484446,-87.61549058,"(41.814844458, -87.615490575)"
19762,HT138847,1/27/11,040XX W 25TH PL,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,1013,10,22,30,01A,1150002,1886754,2011,8/17/15 15:03,41.84516143,-87.72500497,"(41.845161432, -87.725004968)"
19761,HT137982,1/27/11,061XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,825,8,15,66,01A,1159431,1863768,2011,8/17/15 15:03,41.78189649,-87.69103203,"(41.781896491, -87.691032029)"
19760,HT133119,1/24/11,113XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,2234,22,34,75,01A,1168149,1829279,2011,8/17/15 15:03,41.68707051,-87.66005869,"(41.687070509, -87.660058693)"
19753,HT123735,1/18/11,008XX W 119TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,524,5,34,53,01A,1172848,1825938,2011,8/17/15 15:03,41.6778002,-87.64295433,"(41.677800201, -87.64295433)"
19752,HT123587,1/17/11,010XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,724,7,16,68,01A,1170297,1863035,2011,8/17/15 15:03,41.77965542,-87.65121579,"(41.779655416, -87.651215789)"
19751,HT122016,1/16/11,026XX S TRIPP AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1031,10,22,30,01A,1148478,1886193,2011,8/17/15 15:03,41.84365146,-87.73061237,"(41.843651461, -87.730612367)"
19750,HT116513,1/15/11,070XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,FALSE,FALSE,733,7,17,68,01A,1170861,1858122,2011,8/17/15 15:03,41.76616125,-87.64929136,"(41.766161253, -87.649291358)"
19749,HT119996,1/15/11,057XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1511,15,29,25,01A,1137681,1904755,2011,8/17/15 15:03,41.89478925,-87.76978852,"(41.894789245, -87.769788521)"
19748,HT118573,1/13/11,026XX W 15TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1023,10,28,29,01A,1159146,1892630,2011,8/17/15 15:03,41.86110316,-87.69128621,"(41.861103162, -87.691286207)"
19747,HT116872,1/12/11,006XX E 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,313,3,20,42,01A,1181413,1863372,2011,8/17/15 15:03,41.78033098,-87.61045305,"(41.780330981, -87.610453049)"
19746,HT112275,1/11/11,092XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,2221,22,21,73,01A,1167292,1843448,2011,8/17/15 15:03,41.72597086,-87.66279216,"(41.725970861, -87.662792158)"
19745,HT114232,1/10/11,041XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,1115,11,28,26,01A,1148800,1899014,2011,8/17/15 15:03,41.87882764,-87.72909955,"(41.878827643, -87.729099546)"
19744,HT111676,1/9/11,025XX W 51ST ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,911,9,14,63,01A,1160431,1870775,2011,8/17/15 15:03,41.80110408,-87.68717267,"(41.801104078, -87.687172669)"
19743,HT111412,1/8/11,043XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,TRUE,TRUE,221,2,3,38,01A,1177882,1876231,2011,8/17/15 15:03,41.81569801,-87.62300861,"(41.815698011, -87.62300861)"
